zip,lat,lng,city,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all
92549,33.80886,-116.71212,Idyllwild,3823,13.9,6065,Riverside,"{""06065"": 100}",Riverside,6065
92551,33.88148,-117.22521,Moreno Valley,36190,2271.4,6065,Riverside,"{""06065"": 100}",Riverside,6065
92553,33.92335,-117.24532,Moreno Valley,73189,2754.8,6065,Riverside,"{""06065"": 100}",Riverside,6065
92555,33.9133,-117.10867,Moreno Valley,45751,268.6,6065,Riverside,"{""06065"": 100}",Riverside,6065
92557,33.96855,-117.25704,Moreno Valley,55749,1211.4,6065,Riverside,"{""06065"": 100}",Riverside,6065
92561,33.63704,-116.57441,Mountain Center,1891,4.5,6065,Riverside,"{""06065"": 100}",Riverside,6065
92562,33.53579,-117.35098,Murrieta,65116,227.8,6065,Riverside,"{""06065"": 81.48, ""06073"": 18.52}",Riverside|San Diego,06065|06073
92563,33.58435,-117.14458,Murrieta,77860,1328.4,6065,Riverside,"{""06065"": 100}",Riverside,6065
92567,33.82378,-117.10305,Nuevo,10697,124.7,6065,Riverside,"{""06065"": 100}",Riverside,6065
92570,33.78377,-117.31737,Perris,57336,208.3,6065,Riverside,"{""06065"": 100}",Riverside,6065
92571,33.84182,-117.19522,Perris,60153,593.8,6065,Riverside,"{""06065"": 100}",Riverside,6065
92582,33.80489,-117.01873,San Jacinto,22732,476.7,6065,Riverside,"{""06065"": 100}",Riverside,6065
92583,33.79662,-116.93188,San Jacinto,33685,446.3,6065,Riverside,"{""06065"": 100}",Riverside,6065
92584,33.66167,-117.18079,Menifee,57551,763.4,6065,Riverside,"{""06065"": 100}",Riverside,6065
92585,33.74217,-117.16723,Menifee,29500,665.9,6065,Riverside,"{""06065"": 100}",Riverside,6065
92586,33.70773,-117.20045,Menifee,19391,1160.9,6065,Riverside,"{""06065"": 100}",Riverside,6065
92587,33.69466,-117.25196,Menifee,18382,992.1,6065,Riverside,"{""06065"": 100}",Riverside,6065
92590,33.48391,-117.22075,Temecula,5108,36.3,6065,Riverside,"{""06065"": 100}",Riverside,6065
92591,33.53432,-117.1092,Temecula,41673,934.1,6065,Riverside,"{""06065"": 100}",Riverside,6065
92592,33.511,-117.0242,Temecula,80933,283.7,6065,Riverside,"{""06065"": 100}",Riverside,6065
92595,33.61638,-117.26028,Wildomar,34505,618.8,6065,Riverside,"{""06065"": 100}",Riverside,6065
92596,33.64739,-117.07641,Winchester,36725,244.7,6065,Riverside,"{""06065"": 100}",Riverside,6065
92602,33.72645,-117.7287,Irvine,27358,699.2,6059,Orange,"{""06059"": 100}",Orange,6059
92603,33.62927,-117.79408,Irvine,19264,744.8,6059,Orange,"{""06059"": 100}",Orange,6059
92604,33.6879,-117.7889,Irvine,27750,3200.6,6059,Orange,"{""06059"": 100}",Orange,6059
92606,33.69849,-117.8123,Irvine,24499,2740.9,6059,Orange,"{""06059"": 100}",Orange,6059
92610,33.68336,-117.65404,Foothill Ranch,13182,1259.6,6059,Orange,"{""06059"": 100}",Orange,6059
92612,33.65984,-117.82457,Irvine,33706,2034.9,6059,Orange,"{""06059"": 100}",Orange,6059
92614,33.68173,-117.83316,Irvine,29617,2578.6,6059,Orange,"{""06059"": 100}",Orange,6059
92617,33.64197,-117.84103,Irvine,22172,3832.5,6059,Orange,"{""06059"": 100}",Orange,6059
92618,33.66729,-117.73362,Irvine,62296,1162.4,6059,Orange,"{""06059"": 100}",Orange,6059
92620,33.70661,-117.75695,Irvine,61744,4033.7,6059,Orange,"{""06059"": 100}",Orange,6059
92624,33.46082,-117.66656,Capistrano Beach,6685,1717.8,6059,Orange,"{""06059"": 100}",Orange,6059
92625,33.60229,-117.86551,Corona Del Mar,12328,1859.5,6059,Orange,"{""06059"": 100}",Orange,6059
92626,33.67896,-117.90844,Costa Mesa,50569,2012.1,6059,Orange,"{""06059"": 100}",Orange,6059
92627,33.64786,-117.9205,Costa Mesa,60751,3666,6059,Orange,"{""06059"": 100}",Orange,6059
92629,33.47678,-117.70459,Dana Point,26198,1998.3,6059,Orange,"{""06059"": 100}",Orange,6059
92630,33.64709,-117.68428,Lake Forest,66461,2435.2,6059,Orange,"{""06059"": 100}",Orange,6059
92637,33.60796,-117.72799,Laguna Woods,17342,2258.5,6059,Orange,"{""06059"": 100}",Orange,6059
92646,33.66525,-117.96755,Huntington Beach,55814,2676.8,6059,Orange,"{""06059"": 100}",Orange,6059
92647,33.72395,-118.00685,Huntington Beach,58794,3012.1,6059,Orange,"{""06059"": 100}",Orange,6059
92648,33.68212,-118.0101,Huntington Beach,45521,2184.1,6059,Orange,"{""06059"": 100}",Orange,6059
92649,33.72037,-118.04423,Huntington Beach,35504,2430.1,6059,Orange,"{""06059"": 100}",Orange,6059
92651,33.56535,-117.77399,Laguna Beach,23477,411,6059,Orange,"{""06059"": 100}",Orange,6059
92653,33.59276,-117.69994,Laguna Hills,29596,1649.7,6059,Orange,"{""06059"": 100}",Orange,6059
92655,33.74606,-117.98765,Midway City,8101,3463.5,6059,Orange,"{""06059"": 100}",Orange,6059
92656,33.57518,-117.73036,Aliso Viejo,52645,2541.3,6059,Orange,"{""06059"": 100}",Orange,6059
92657,33.59571,-117.83069,Newport Coast,10224,475.6,6059,Orange,"{""06059"": 100}",Orange,6059
92660,33.63375,-117.87504,Newport Beach,34788,1398.2,6059,Orange,"{""06059"": 100}",Orange,6059
92661,33.60231,-117.89872,Newport Beach,3095,1835.5,6059,Orange,"{""06059"": 100}",Orange,6059
92662,33.60547,-117.89218,Newport Beach,2285,4236.2,6059,Orange,"{""06059"": 100}",Orange,6059
92663,33.62328,-117.93022,Newport Beach,21584,2532.3,6059,Orange,"{""06059"": 100}",Orange,6059
92672,33.3825,-117.5403,San Clemente,37470,406.8,6073,San Diego,"{""06073"": 76.36, ""06059"": 23.64}",San Diego|Orange,06073|06059
92673,33.46611,-117.61204,San Clemente,29828,1117.6,6059,Orange,"{""06059"": 100}",Orange,6059
92675,33.49977,-117.65366,San Juan Capistrano,34998,1009.5,6059,Orange,"{""06059"": 100}",Orange,6059
92676,33.75306,-117.63534,Silverado,1967,10.9,6059,Orange,"{""06059"": 100}",Orange,6059
92677,33.52777,-117.70523,Laguna Niguel,64023,1503,6059,Orange,"{""06059"": 100}",Orange,6059
92678,33.64627,-117.50662,Trabuco Canyon,668,6.8,6059,Orange,"{""06059"": 100}",Orange,6059
92679,33.65274,-117.56048,Trabuco Canyon,30966,474.9,6059,Orange,"{""06059"": 100}",Orange,6059
92683,33.75242,-117.99383,Westminster,90140,3580.5,6059,Orange,"{""06059"": 100}",Orange,6059
92688,33.61737,-117.61131,Rancho Santa Margarita,43937,1283.2,6059,Orange,"{""06059"": 100}",Orange,6059
92691,33.61051,-117.66627,Mission Viejo,46618,2050.7,6059,Orange,"{""06059"": 100}",Orange,6059
92692,33.60948,-117.64396,Mission Viejo,46568,2092.1,6059,Orange,"{""06059"": 100}",Orange,6059
92694,33.51502,-117.58065,Ladera Ranch,35019,336.7,6059,Orange,"{""06059"": 100}",Orange,6059
92697,33.65061,-117.85091,Irvine,0,0,6059,Orange,"{""06059"": 100}",Orange,6059
92701,33.7486,-117.85877,Santa Ana,48272,5779.9,6059,Orange,"{""06059"": 100}",Orange,6059
92703,33.74853,-117.90621,Santa Ana,62223,5663.6,6059,Orange,"{""06059"": 100}",Orange,6059
92704,33.72038,-117.90807,Santa Ana,80408,4191.3,6059,Orange,"{""06059"": 100}",Orange,6059
92705,33.755,-117.81488,Santa Ana,48680,1594.7,6059,Orange,"{""06059"": 100}",Orange,6059
92706,33.76602,-117.88174,Santa Ana,37191,4056.5,6059,Orange,"{""06059"": 100}",Orange,6059
92707,33.70991,-117.87045,Santa Ana,59213,4375.6,6059,Orange,"{""06059"": 100}",Orange,6059
92708,33.71046,-117.95132,Fountain Valley,56358,2390.5,6059,Orange,"{""06059"": 100}",Orange,6059
92780,33.73685,-117.81968,Tustin,54495,3353.4,6059,Orange,"{""06059"": 100}",Orange,6059
92782,33.72833,-117.79753,Tustin,29947,2236.5,6059,Orange,"{""06059"": 100}",Orange,6059
92801,33.84441,-117.95175,Anaheim,61218,3758,6059,Orange,"{""06059"": 100}",Orange,6059
92802,33.80831,-117.9237,Anaheim,43698,3705.8,6059,Orange,"{""06059"": 100}",Orange,6059
92804,33.81801,-117.97517,Anaheim,83435,4521.4,6059,Orange,"{""06059"": 100}",Orange,6059
92805,33.83003,-117.90568,Anaheim,74336,4610.5,6059,Orange,"{""06059"": 100}",Orange,6059
92806,33.83884,-117.87054,Anaheim,40528,2036.6,6059,Orange,"{""06059"": 100}",Orange,6059
92807,33.85001,-117.78946,Anaheim,37270,1314.1,6059,Orange,"{""06059"": 100}",Orange,6059
92808,33.85623,-117.74018,Anaheim,20829,1608.4,6059,Orange,"{""06059"": 100}",Orange,6059
92821,33.92997,-117.86986,Brea,42196,1152.9,6059,Orange,"{""06059"": 100}",Orange,6059
92823,33.92536,-117.80024,Brea,5141,266.2,6059,Orange,"{""06059"": 100}",Orange,6059
92831,33.8795,-117.89607,Fullerton,35831,2325.5,6059,Orange,"{""06059"": 100}",Orange,6059
92832,33.86871,-117.92914,Fullerton,26364,3515.9,6059,Orange,"{""06059"": 100}",Orange,6059
92833,33.88051,-117.96112,Fullerton,52038,2620.6,6059,Orange,"{""06059"": 100}",Orange,6059
92835,33.90171,-117.91529,Fullerton,26753,1805.5,6059,Orange,"{""06059"": 100}",Orange,6059
92840,33.78584,-117.93202,Garden Grove,54475,4084.9,6059,Orange,"{""06059"": 100}",Orange,6059
92841,33.7868,-117.98207,Garden Grove,33514,2838.2,6059,Orange,"{""06059"": 100}",Orange,6059
92843,33.76399,-117.93153,Garden Grove,46553,4538.8,6059,Orange,"{""06059"": 100}",Orange,6059
92844,33.76561,-117.96952,Garden Grove,22719,4177.5,6059,Orange,"{""06059"": 100}",Orange,6059
92845,33.78292,-118.0264,Garden Grove,15484,2683.3,6059,Orange,"{""06059"": 100}",Orange,6059
92860,33.9262,-117.54913,Norco,25268,691.1,6065,Riverside,"{""06065"": 100}",Riverside,6065
92861,33.81801,-117.81031,Villa Park,5776,1066.7,6059,Orange,"{""06059"": 100}",Orange,6059
92865,33.82887,-117.84925,Orange,20897,2107.4,6059,Orange,"{""06059"": 100}",Orange,6059
92866,33.78453,-117.84479,Orange,14776,2992.8,6059,Orange,"{""06059"": 100}",Orange,6059
92867,33.81443,-117.79617,Orange,44003,1415.5,6059,Orange,"{""06059"": 100}",Orange,6059
92868,33.78799,-117.87637,Orange,27390,3074.8,6059,Orange,"{""06059"": 100}",Orange,6059
92869,33.79479,-117.7621,Orange,36684,1051.4,6059,Orange,"{""06059"": 100}",Orange,6059
92870,33.88087,-117.85522,Placentia,52384,3006.1,6059,Orange,"{""06059"": 100}",Orange,6059
92879,33.87979,-117.5357,Corona,48756,1915.5,6065,Riverside,"{""06065"": 100}",Riverside,6065
92880,33.92096,-117.61052,Eastvale,75453,1113.4,6065,Riverside,"{""06065"": 92.79, ""06071"": 7.21}",Riverside|San Bernardino,06065|06071
92881,33.82163,-117.56763,Corona,29986,356.9,6065,Riverside,"{""06065"": 100}",Riverside,6065
92882,33.86367,-117.59989,Corona,69385,2279.6,6065,Riverside,"{""06065"": 100}",Riverside,6065
92883,33.75994,-117.47827,Corona,39071,267.2,6065,Riverside,"{""06065"": 100}",Riverside,6065
92886,33.89517,-117.80154,Yorba Linda,49919,1486.8,6059,Orange,"{""06059"": 100}",Orange,6059
92887,33.88727,-117.73389,Yorba Linda,19985,683.7,6059,Orange,"{""06059"": 100}",Orange,6059
93001,34.35321,-119.31868,Ventura,31885,127.5,6111,Ventura,"{""06111"": 100}",Ventura,6111
93003,34.28434,-119.22256,Ventura,52511,975.4,6111,Ventura,"{""06111"": 100}",Ventura,6111
93004,34.27901,-119.16537,Ventura,31326,1720.7,6111,Ventura,"{""06111"": 100}",Ventura,6111
93010,34.23007,-119.07437,Camarillo,46715,820.9,6111,Ventura,"{""06111"": 100}",Ventura,6111
93012,34.20518,-118.99309,Camarillo,36007,277.3,6111,Ventura,"{""06111"": 100}",Ventura,6111
93013,34.42697,-119.48032,Carpinteria,16348,152.5,6083,Santa Barbara,"{""06083"": 74.7, ""06111"": 25.3}",Santa Barbara|Ventura,06083|06111
93015,34.40969,-118.87807,Fillmore,18917,78.7,6111,Ventura,"{""06111"": 100}",Ventura,6111
93021,34.30417,-118.88274,Moorpark,37702,304.6,6111,Ventura,"{""06111"": 100}",Ventura,6111
93022,34.40324,-119.29836,Oak View,5929,729.3,6111,Ventura,"{""06111"": 100}",Ventura,6111
93023,34.50372,-119.24856,Ojai,21559,31.2,6111,Ventura,"{""06111"": 100}",Ventura,6111
93030,34.2051,-119.1753,Oxnard,58573,1602.5,6111,Ventura,"{""06111"": 100}",Ventura,6111
93033,34.15401,-119.12296,Oxnard,80482,965.2,6111,Ventura,"{""06111"": 100}",Ventura,6111
93035,34.19034,-119.22879,Oxnard,26476,2032.8,6111,Ventura,"{""06111"": 100}",Ventura,6111
93036,34.24911,-119.15977,Oxnard,47938,1039.9,6111,Ventura,"{""06111"": 100}",Ventura,6111
93040,34.59337,-118.93657,Piru,1904,2,6111,Ventura,"{""06111"": 100}",Ventura,6111
93041,34.14956,-119.17458,Port Hueneme,23179,1522.2,6111,Ventura,"{""06111"": 100}",Ventura,6111
93042,33.4077,-119.43365,Point Mugu Nawc,107,1.5,6111,Ventura,"{""06111"": 100}",Ventura,6111
93043,34.17001,-119.2026,Port Hueneme Cbc Base,549,427.9,6111,Ventura,"{""06111"": 100}",Ventura,6111
93060,34.36543,-119.09563,Santa Paula,34640,144.7,6111,Ventura,"{""06111"": 100}",Ventura,6111
93063,34.30922,-118.69041,Simi Valley,56110,599,6111,Ventura,"{""06111"": 100}",Ventura,6111
93064,34.24527,-118.69984,Brandeis,0,0,6111,Ventura,"{""06111"": 100}",Ventura,6111
93065,34.26206,-118.77151,Simi Valley,72585,940.4,6111,Ventura,"{""06111"": 100}",Ventura,6111
93066,34.28851,-119.02848,Somis,2979,27.3,6111,Ventura,"{""06111"": 100}",Ventura,6111
93067,34.42162,-119.59277,Summerland,993,660.2,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93101,34.41925,-119.70808,Santa Barbara,30496,3676.8,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93103,34.43888,-119.68173,Santa Barbara,19803,1392.8,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93105,34.52702,-119.76082,Santa Barbara,25055,69.2,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93106,34.41719,-119.85111,Santa Barbara,5613,3448.7,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93108,34.44934,-119.60397,Santa Barbara,11664,161.7,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93109,34.40662,-119.72682,Santa Barbara,11069,1244.9,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93110,34.43913,-119.7666,Santa Barbara,16385,782.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93111,34.44932,-119.80223,Santa Barbara,18234,865.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93117,34.49102,-120.08201,Goleta,52225,120,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083
93201,35.8555,-119.48338,Alpaugh,1146,6.2,6107,Tulare,"{""06107"": 85.8, ""06031"": 14.2}",Tulare|Kings,06107|06031
93202,36.3187,-119.7076,Armona,4014,1008.6,6031,Kings,"{""06031"": 100}",Kings,6031
93203,35.12158,-118.8468,Arvin,20571,46.2,6029,Kern,"{""06029"": 100}",Kern,6029
93204,35.90819,-120.06776,Avenal,13441,73.5,6031,Kings,"{""06031"": 100}",Kings,6031
93205,35.5387,-118.45463,Bodfish,2191,36.5,6029,Kern,"{""06029"": 100}",Kern,6029
93206,35.44402,-119.47578,Buttonwillow,1953,4.6,6029,Kern,"{""06029"": 100}",Kern,6029
93207,35.88721,-118.63153,California Hot Springs,247,1.8,6107,Tulare,"{""06107"": 100}",Tulare,6107
93208,36.1298,-118.63982,Camp Nelson,175,8.8,6107,Tulare,"{""06107"": 100}",Tulare,6107
93210,36.19519,-120.43245,Coalinga,18975,9.4,6019,Fresno,"{""06019"": 90.26, ""06053"": 6.38, ""06069"": 3.36}",Fresno|Monterey|San Benito,06019|06053|06069
93212,36.01649,-119.56937,Corcoran,23407,76.2,6031,Kings,"{""06031"": 60.72, ""06107"": 39.28}",Kings|Tulare,06031|06107
93215,35.7764,-119.18835,Delano,53627,142.3,6029,Kern,"{""06029"": 59.64, ""06107"": 40.36}",Kern|Tulare,06029|06107
93218,35.86194,-119.03822,Ducor,779,4.6,6107,Tulare,"{""06107"": 100}",Tulare,6107
93219,35.87908,-119.28818,Earlimart,9708,36.4,6107,Tulare,"{""06107"": 100}",Tulare,6107
93220,35.3705,-118.78369,Edison,0,0,6029,Kern,"{""06029"": 100}",Kern,6029
93221,36.29637,-119.02992,Exeter,14399,42.1,6107,Tulare,"{""06107"": 100}",Tulare,6107
93222,34.89835,-119.25983,Pine Mountain Club,2538,9,6029,Kern,"{""06029"": 100}",Kern,6029
93223,36.30117,-119.20789,Farmersville,10359,1289,6107,Tulare,"{""06107"": 100}",Tulare,6107
93224,35.21687,-119.58087,Fellows,430,4.7,6029,Kern,"{""06029"": 100}",Kern,6029
93225,34.78532,-119.04196,Frazier Park,4532,15.6,6111,Ventura,"{""06111"": 64.02, ""06029"": 35.98}",Ventura|Kern,06111|06029
93226,35.7476,-118.73462,Glennville,64,0.3,6029,Kern,"{""06029"": 100}",Kern,6029
93227,36.34441,-119.41856,Goshen,177,728.2,6107,Tulare,"{""06107"": 100}",Tulare,6107
93230,36.28967,-119.62514,Hanford,69130,103.4,6031,Kings,"{""06031"": 99.62, ""06107"": 0.38}",Kings|Tulare,06031|06107
93234,36.19608,-120.08477,Huron,6477,18.5,6019,Fresno,"{""06019"": 100}",Fresno,6019
93235,36.38507,-119.22314,Ivanhoe,4408,410.2,6107,Tulare,"{""06107"": 100}",Tulare,6107
93237,36.47452,-118.90426,Kaweah,89,7.6,6107,Tulare,"{""06107"": 100}",Tulare,6107
93238,35.82799,-118.47137,Kernville,726,2.6,6107,Tulare,"{""06107"": 62.55, ""06029"": 37.45}",Tulare|Kern,06107|06029
93239,36.03293,-119.98645,Kettleman City,1349,9,6031,Kings,"{""06031"": 100}",Kings,6031
93240,35.62425,-118.4645,Mountain Mesa,5622,37.5,6029,Kern,"{""06029"": 100}",Kern,6029
93241,35.24922,-118.91224,Lamont,15571,1190.9,6029,Kern,"{""06029"": 100}",Kern,6029
93242,36.44115,-119.73024,Laton,2611,24.8,6019,Fresno,"{""06019"": 83.05, ""06031"": 16.95}",Fresno|Kings,06019|06031
93243,34.84057,-118.81769,Lebec,900,2.1,6029,Kern,"{""06029"": 63.73, ""06037"": 36.27}",Kern|Los Angeles,06029|06037
93244,36.3908,-118.99733,Lemon Cove,123,6,6107,Tulare,"{""06107"": 100}",Tulare,6107
93245,36.28614,-119.83405,Lemoore,37443,121.6,6031,Kings,"{""06031"": 100}",Kings,6031
93246,36.31921,-119.93135,Lemoore,1024,18.7,6031,Kings,"{""06031"": 100}",Kings,6031
93247,36.20234,-119.08277,Lindsay,17967,105.4,6107,Tulare,"{""06107"": 100}",Tulare,6107
93249,35.67033,-119.85814,Lost Hills,2164,4.1,6029,Kern,"{""06029"": 100}",Kern,6029
93250,35.66456,-119.20278,McFarland,15451,66.6,6029,Kern,"{""06029"": 100}",Kern,6029
93251,35.37059,-119.69735,McKittrick,280,1,6029,Kern,"{""06029"": 100}",Kern,6029
93252,34.80685,-119.34664,Maricopa,1429,1.2,6111,Ventura,"{""06111"": 66.05, ""06029"": 18.03, ""06083"": 9.82, ""06079"": 6.1}",Ventura|Kern|Santa Barbara|San Luis Obispo,06111|06029|06083|06079
93254,34.92498,-119.74834,New Cuyama,794,1.5,6083,Santa Barbara,"{""06083"": 91.23, ""06079"": 8.77}",Santa Barbara|San Luis Obispo,06083|06079
93255,35.68292,-118.0798,Onyx,739,1.2,6029,Kern,"{""06029"": 100}",Kern,6029
93256,35.96805,-119.31251,Pixley,5900,30.5,6107,Tulare,"{""06107"": 100}",Tulare,6107
93257,35.98708,-118.89493,Porterville,79340,80.9,6107,Tulare,"{""06107"": 100}",Tulare,6107
93258,36.05833,-119.15209,Porterville,1241,491.3,6107,Tulare,"{""06107"": 100}",Tulare,6107
93260,35.81909,-118.66116,Posey,151,1.6,6107,Tulare,"{""06107"": 100}",Tulare,6107
93261,35.81147,-119.11673,Richgrove,2197,146.9,6107,Tulare,"{""06107"": 100}",Tulare,6107
93262,36.50256,-118.68109,Sequoia National Park,15,0,6107,Tulare,"{""06107"": 100}",Tulare,6107
93263,35.48722,-119.27835,Shafter,23423,98,6029,Kern,"{""06029"": 100}",Kern,6029
93265,36.20713,-118.70876,Springville,3532,3.5,6107,Tulare,"{""06107"": 100}",Tulare,6107
93266,36.17176,-119.85628,Stratford,1672,10.9,6031,Kings,"{""06031"": 100}",Kings,6031
93267,36.14279,-119.0742,Strathmore,5879,36.8,6107,Tulare,"{""06107"": 100}",Tulare,6107
93268,35.16725,-119.40785,Taft,16956,96.1,6029,Kern,"{""06029"": 100}",Kern,6029
93270,35.94703,-119.05669,Terra Bella,5703,32.7,6107,Tulare,"{""06107"": 100}",Tulare,6107
93271,36.43661,-118.86903,Three Rivers,2218,5.6,6107,Tulare,"{""06107"": 100}",Tulare,6107
93272,36.04818,-119.34535,Tipton,4359,20,6107,Tulare,"{""06107"": 100}",Tulare,6107
93274,36.17978,-119.37949,Tulare,79154,139.4,6107,Tulare,"{""06107"": 95.45, ""06031"": 4.55}",Tulare|Kings,06107|06031
93276,35.31756,-119.4092,Tupman,175,15.8,6029,Kern,"{""06029"": 100}",Kern,6029
93277,36.29963,-119.38139,Visalia,53406,523,6107,Tulare,"{""06107"": 100}",Tulare,6107
93280,35.65204,-119.44716,Wasco,27266,33.3,6029,Kern,"{""06029"": 100}",Kern,6029
93283,35.58478,-118.28854,Weldon,2129,3.1,6029,Kern,"{""06029"": 100}",Kern,6029
93285,35.72233,-118.50871,Wofford Heights,2415,17.1,6029,Kern,"{""06029"": 100}",Kern,6029
93286,36.45149,-119.1079,Woodlake,10516,55.9,6107,Tulare,"{""06107"": 100}",Tulare,6107
93287,35.72387,-118.91958,Woody,134,0.7,6029,Kern,"{""06029"": 100}",Kern,6029
93291,36.38931,-119.36838,Visalia,63049,289.1,6107,Tulare,"{""06107"": 100}",Tulare,6107
93292,36.3763,-119.22183,Visalia,45523,153.2,6107,Tulare,"{""06107"": 100}",Tulare,6107
93301,35.38428,-119.02057,Bakersfield,14026,1263.7,6029,Kern,"{""06029"": 100}",Kern,6029
93304,35.33938,-119.02368,Bakersfield,51457,2658.3,6029,Kern,"{""06029"": 100}",Kern,6029
93305,35.38989,-118.98515,Bakersfield,36998,2469.1,6029,Kern,"{""06029"": 100}",Kern,6029
93306,35.46595,-118.78445,Bakersfield,73370,291,6029,Kern,"{""06029"": 100}",Kern,6029
93307,35.2487,-118.93253,Bakersfield,88233,241.3,6029,Kern,"{""06029"": 100}",Kern,6029
93308,35.5498,-118.93389,Bakersfield,55788,62.5,6029,Kern,"{""06029"": 100}",Kern,6029
93309,35.34266,-119.06461,Bakersfield,63989,2363.9,6029,Kern,"{""06029"": 100}",Kern,6029
93311,35.15378,-119.16567,Bakersfield,52505,95.2,6029,Kern,"{""06029"": 100}",Kern,6029
93312,35.39186,-119.11954,Bakersfield,58265,1587.4,6029,Kern,"{""06029"": 100}",Kern,6029
93313,35.16363,-119.04715,Bakersfield,60331,231.6,6029,Kern,"{""06029"": 100}",Kern,6029
93314,35.385,-119.23741,Bakersfield,34997,151.9,6029,Kern,"{""06029"": 100}",Kern,6029
93401,35.23539,-120.61834,San Luis Obispo,29995,180.5,6079,San Luis Obispo,"{""06079"": 100}",San Luis Obispo,6079
93402,35.29082,-120.8392,Los Osos,15085,209.9,6079,San Luis Obispo,"{""06079"": 100}",San Luis Obispo,6079
